pathogen_cat,vaccine_coverage_cat,state,mean,p025,p975
Polio,No vaccinations,MT,0.020499999999999977,0,0
Polio,No vaccinations,NC,236711.26879999932,0,4647875.449999992
Polio,No vaccinations,ND,0,0,0
Polio,No vaccinations,NE,0.04000000000000015,0,1
Polio,No vaccinations,NH,0.028499999999999918,0,1
Polio,No vaccinations,NJ,184784.99539999984,0,3905495.0249999994
Polio,No vaccinations,NM,0.06299999999999999,0,1
Polio,No vaccinations,NV,0.19550000000000034,0,3
Polio,No vaccinations,NY,913607.4506000011,0,9249823.225
Polio,No vaccinations,OH,324069.0741,0,5340662.199999997
Polio,No vaccinations,OK,4.712299999997012,0,6
Polio,No vaccinations,OR,1.124399999999731,0,6.024999999999864
Polio,No vaccinations,PA,334728.0860000001,0,5474895.374999996
Polio,No vaccinations,RI,0.023500000000000014,0,0
Polio,No vaccinations,SC,46380.982600000076,0,1459462.224999992
Polio,No vaccinations,SD,0,0,0
Polio,No vaccinations,TN,89048.89879999986,0,2560978.8999999976
Polio,No vaccinations,TX,1909194.497,0,16513498.124999998
Polio,No vaccinations,UT,3056.503599999567,0,3
Polio,No vaccinations,VA,157463.49330000003,0,3700463.999999999
Polio,No vaccinations,VT,0,0,0
Polio,No vaccinations,WA,111933.22050000011,0,2868152.149999994
Polio,No vaccinations,WI,58455.43460000002,0,1898961.924999999
Polio,No vaccinations,WV,0.06600000000000003,0,1
Polio,No vaccinations,WY,0,0,0
Polio,75% lower,AK,0,0,0
Polio,75% lower,AL,0.6395000000000013,0,10.049999999999727
Polio,75% lower,AR,0.10899999999999975,0,2
Polio,75% lower,AZ,75209.94080000001,0,2427942.7249999912
Polio,75% lower,CA,2425136.263899997,0,18824782
Polio,75% lower,CO,879.3619999994548,0,18.2749999999985
Polio,75% lower,CT,0.2490000000000001,0,4
Polio,75% lower,DC,0,0,0
Polio,75% lower,DE,0.027500000000000083,0,1
Polio,75% lower,FL,665343.8070000017,0,8510509.75
Polio,75% lower,GA,212354.0632000006,0,4676416.424999996
Polio,75% lower,HI,0.027500000000000035,0,1
Polio,75% lower,IA,0.2643999999999998,0,4
Polio,75% lower,ID,0.03799999999999996,0,1
Polio,75% lower,IL,241286.3032999996,0,5249194.899999998
Polio,75% lower,IN,66011.41539999998,0,2136530.174999997
Polio,75% lower,KS,0.10639999999999937,0,2
Polio,75% lower,KY,0.2655000000000002,0,5
Polio,75% lower,LA,14.282199999990372,0,9
Polio,75% lower,MA,65159.46079999998,0,2197975.499999997
Polio,75% lower,MD,57207.8982999999,0,1992898.3499999924
Polio,75% lower,ME,0.029000000000000047,0,1
Polio,75% lower,MI,136627.0517000001,0,3608262.3999999976
Polio,75% lower,MN,54574.06630000014,0,1618953.399999994
Polio,75% lower,MO,56125.03379999989,0,644017.1999998463
Polio,75% lower,MS,0.1703999999999998,0,3
Polio,75% lower,MT,0.022500000000000027,0,0
Polio,75% lower,NC,142111.6880999999,0,4132260.8749999995
Polio,75% lower,ND,0,0,0
Polio,75% lower,NE,0.06549999999999989,0,1
Polio,75% lower,NH,0.02500000000000004,0,0.024999999999863576
Polio,75% lower,NJ,138778.6355999998,0,3500641.9999999963
Polio,75% lower,NM,0.042000000000000044,0,1
Polio,75% lower,NV,1.539299999999598,0,5
Polio,75% lower,NY,661512.4956000004,0,8394200.499999998
Polio,75% lower,OH,190152.95330000023,0,4768901.324999999
Polio,75% lower,OK,0.22049999999999964,0,4
Polio,75% lower,OR,0.431799999999991,0,5
Polio,75% lower,PA,216983.82290000014,0,4858209.375
Polio,75% lower,RI,0,0,0
Polio,75% lower,SC,38457.97139999991,0,18
Polio,75% lower,SD,0,0,0
Polio,75% lower,TN,63737.97860000022,0,2116399.1
Polio,75% lower,TX,1803293.5833000015,0,15802199.649999997
Polio,75% lower,UT,0.18899999999999995,0,3
Polio,75% lower,VA,128885.98820000002,0,3292267.0999999945
Polio,75% lower,VT,0,0,0
Polio,75% lower,WA,83238.42759999997,0,2503037.224999992
Polio,75% lower,WI,44396.5044,0,1011.5749999995057
Polio,75% lower,WV,0.07349999999999997,0,1
Polio,75% lower,WY,0,0,0
Polio,50% lower,AK,0,0,0
Polio,50% lower,AL,0.6861999999999985,0,8.024999999999864
Polio,50% lower,AR,0.18889999999999948,0,3
Polio,50% lower,AZ,7545.420199999754,0,33.19999999999891
Polio,50% lower,CA,1307855.132500002,0,16562591.72499999
Polio,50% lower,CO,0.3600000000000005,0,5.024999999999864
Polio,50% lower,CT,0.1994999999999996,0,3
Polio,50% lower,DC,0,0,0
Polio,50% lower,DE,0,0,0
Polio,50% lower,FL,377353.09029999975,0,7560792.274999998
Polio,50% lower,GA,63962.239299999885,0,19637.89999999581
Polio,50% lower,HI,0.02750000000000009,0,1
Polio,50% lower,IA,0.11199999999999997,0,2
Polio,50% lower,ID,0.033499999999999946,0,1
Polio,50% lower,IL,122423.9226000001,0,4045161.949999997
Polio,50% lower,IN,11.718799999999995,0,14.07499999999959
Polio,50% lower,KS,0.10789999999999936,0,2
Polio,50% lower,KY,0.2934999999999987,0,5
Polio,50% lower,LA,0.27790000000000004,0,5
Polio,50% lower,MA,3.0901999999997205,0,19
Polio,50% lower,MD,0.8161999999999987,0,13.024999999999864
Polio,50% lower,ME,0.030999999999999996,0,1
Polio,50% lower,MI,78095.95530000018,0,545.3999999989665
Polio,50% lower,MN,0.33590000000000014,0,6
Polio,50% lower,MO,0.5890999999999965,0,8.024999999999864
Polio,50% lower,MS,0.09049999999999998,0,1.0249999999998636
Polio,50% lower,MT,0.026000000000000068,0,1
Polio,50% lower,NC,1428.3107999999654,0,38.249999999998636
Polio,50% lower,ND,3.999999999996358e-4,0,0
Polio,50% lower,NE,0.06899999999999981,0,1
Polio,50% lower,NH,0.03550000000000003,0,1
Polio,50% lower,NJ,42515.39259999952,0,25.174999999999045
Polio,50% lower,NM,0.06899999999999999,0,1
Polio,50% lower,NV,0.11199999999999992,0,2
Polio,50% lower,NY,395375.06060000183,0,7518974.9499999955
Polio,50% lower,OH,115208.18509999981,0,3837457.8499999885
Polio,50% lower,OK,0.19689999999999983,0,3.0249999999998636
Polio,50% lower,OR,0.15500000000000008,0,3
Polio,50% lower,PA,127440.98119999997,0,3919524.449999999
Polio,50% lower,RI,0,0,0
Polio,50% lower,SC,0.40450000000000075,0,5.024999999999864
Polio,50% lower,SD,0,0,0
Polio,50% lower,TN,1.9113999999999813,0,17.07499999999959
Polio,50% lower,TX,951641.2076000012,0,13765934.549999999
Polio,50% lower,UT,0.10650000000000003,0,2
Polio,50% lower,VA,60388.59470000005,0,11257.024999998472
Polio,50% lower,VT,0,0,0
Polio,50% lower,WA,83.0487999999995,0,45.04999999999973
Polio,50% lower,WI,0.8592999999999986,0,11
Polio,50% lower,WV,0.03750000000000006,0,1
Polio,50% lower,WY,0,0,0
Polio,45% lower,AK,0,0,0
Polio,45% lower,AL,0.2883999999999998,0,4
Polio,45% lower,AR,0.15100000000000013,0,3
Polio,45% lower,AZ,0.5952999999999998,0,8
Polio,45% lower,CA,1119259.2473000013,0,16230055.199999996
Polio,45% lower,CO,0.47340000000000027,0,8
Polio,45% lower,CT,0.15589999999999984,0,3
Polio,45% lower,DC,0,0,0
Polio,45% lower,DE,0,0,0
Polio,45% lower,FL,306185.6420000002,0,7010659.4499999955
Polio,45% lower,GA,35.383299999999764,0,28.049999999999727
Polio,45% lower,HI,0.055499999999999834,0,1
Polio,45% lower,IA,0.1505000000000002,0,3
Polio,45% lower,ID,0.034499999999999954,0,1
Polio,45% lower,IL,92885.31420000005,0,68282.14999999986
Polio,45% lower,IN,1.266299999999991,0,13.049999999999727
Polio,45% lower,KS,0.08799999999999995,0,2
Polio,45% lower,KY,0.21300000000000022,0,3
Polio,45% lower,LA,0.29950000000000027,0,4
Polio,45% lower,MA,0.664599999999998,0,11
Polio,45% lower,MD,0.4860000000000007,0,7
Polio,45% lower,ME,0.030000000000000006,0,1
Polio,45% lower,MI,86599.68990000014,0,2250845.924999898
Polio,45% lower,MN,0.37689999999999996,0,6
Polio,45% lower,MO,0.49050000000000044,0,7
Polio,45% lower,MS,0.11549999999999992,0,2
Polio,45% lower,MT,0.025499999999999964,0,1
Polio,45% lower,NC,32455.55249999923,0,60.69999999999072
Polio,45% lower,ND,0,0,0
Polio,45% lower,NE,0.036499999999999914,0,1
Polio,45% lower,NH,0.024499999999999994,0,0
Polio,45% lower,NJ,0.5573999999999993,0,7
Polio,45% lower,NM,0.06650000000000027,0,1
Polio,45% lower,NV,0.1190000000000002,0,2
Polio,45% lower,NY,237711.80410000024,0,6448065.099999992
Polio,45% lower,OH,93166.69320000014,0,28991.92499985101
Polio,45% lower,OK,0.13600000000000048,0,3
Polio,45% lower,OR,0.1884999999999998,0,3
Polio,45% lower,PA,96012.66639999977,0,1029200.1999998561
Polio,45% lower,RI,0.021000000000000033,0,0
Polio,45% lower,SC,0.5146999999999975,0,9.024999999999864
Polio,45% lower,SD,0,0,0
Polio,45% lower,TN,1.0546000000000022,0,12.099999999999454
Polio,45% lower,TX,738197.9038000013,0,13013913.874999998
Polio,45% lower,UT,0.14399999999999996,0,2.0249999999998636
Polio,45% lower,VA,54821.78730000002,0,72.07499999999413
Polio,45% lower,VT,0,0,0
Polio,45% lower,WA,1.536699999999998,0,17
Polio,45% lower,WI,0.3343999999999984,0,5
Polio,45% lower,WV,0.03799999999999999,0,1
Polio,45% lower,WY,0,0,0
Polio,40% lower,AK,0,0,0
Polio,40% lower,AL,0.3334000000000001,0,5
Polio,40% lower,AR,0.1225,0,2
Polio,40% lower,AZ,0.6339999999999997,0,9
Polio,40% lower,CA,908353.3898000002,0,15333143.049999997
Polio,40% lower,CO,0.2424999999999982,0,4
Polio,40% lower,CT,0.14489999999999947,0,3
Polio,40% lower,DC,0,0,0
Polio,40% lower,DE,0.024999999999999998,0,0.024999999999863576
Polio,40% lower,FL,271574.16289999936,0,6925083.174999999
Polio,40% lower,GA,1.8683999999999994,0,23.049999999999727
Polio,40% lower,HI,0.03499999999999996,0,1
Polio,40% lower,IA,0.09739999999999946,0,2
Polio,40% lower,ID,0.060499999999999936,0,1
Polio,40% lower,IL,6864.904200000004,0,137.24999999999318
Polio,40% lower,IN,0.5548999999999996,0,8.024999999999864
Polio,40% lower,KS,0.08499999999999967,0,2
Polio,40% lower,KY,0.16749999999999976,0,3
Polio,40% lower,LA,0.2738999999999996,0,5
Polio,40% lower,MA,0.4786999999999997,0,9
Polio,40% lower,MD,0.5193999999999991,0,10
Polio,40% lower,ME,0.029000000000000064,0,1
Polio,40% lower,MI,5.346399999999954,0,29.124999999999318
Polio,40% lower,MN,0.3039000000000002,0,4
Polio,40% lower,MO,0.3920000000000001,0,5.024999999999864
Polio,40% lower,MS,0.1324999999999998,0,2
Polio,40% lower,MT,0.02449999999999998,0,0
Polio,40% lower,NC,1.821199999999998,0,24.049999999999727
Polio,40% lower,ND,0.02100000000000003,0,0
Polio,40% lower,NE,0.03600000000000017,0,1
Polio,40% lower,NH,0.028499999999999883,0,1
Polio,40% lower,NJ,1.4348000000000019,0,17.024999999999864
Polio,40% lower,NM,0.06600000000000002,0,1
Polio,40% lower,NV,0.11050000000000001,0,2
Polio,40% lower,NY,209658.1804000004,0,6512035.799999998
Polio,40% lower,OH,81465.35519999993,0,5692.674999999691
Polio,40% lower,OK,0.18389999999999954,0,4
Polio,40% lower,OR,0.2869999999999999,0,4.024999999999864
Polio,40% lower,PA,4015.0663000000077,0,135.14999999999918
Polio,40% lower,RI,0.02350000000000002,0,0
Polio,40% lower,SC,0.2829999999999998,0,4.024999999999864
Polio,40% lower,SD,0,0,0
Polio,40% lower,TN,0.5744999999999996,0,9
Polio,40% lower,TX,534896.6783000001,0,12122270.324999996
Polio,40% lower,UT,0.0879999999999999,0,1.0249999999998636
Polio,40% lower,VA,1.6141999999999923,0,23.024999999999864
Polio,40% lower,VT,0,0,0
Polio,40% lower,WA,0.9408000000000023,0,13.049999999999727
Polio,40% lower,WI,0.3654999999999997,0,7
Polio,40% lower,WV,0.04099999999999991,0,1
Polio,40% lower,WY,0,0,0
Polio,35% lower,AK,0,0,0
Polio,35% lower,AL,0.2973999999999999,0,4
Polio,35% lower,AR,0.14549999999999985,0,2
Polio,35% lower,AZ,0.5214999999999984,0,8
Polio,35% lower,CA,524840.9054999995,0,13990904.249999996
Polio,35% lower,CO,0.3244999999999996,0,4
Polio,35% lower,CT,0.14650000000000032,0,2
Polio,35% lower,DC,0,0,0
Polio,35% lower,DE,0,0,0
Polio,35% lower,FL,78050.15679999956,0,12004.474999999615
Polio,35% lower,GA,1.665199999999993,0,26.049999999999727
Polio,35% lower,HI,0.02750000000000001,0,1
Polio,35% lower,IA,0.1194999999999998,0,2
Polio,35% lower,ID,0.04399999999999997,0,1
Polio,35% lower,IL,2.5334999999999908,0,38.04999999999973
Polio,35% lower,IN,0.4565000000000002,0,7.024999999999864
Polio,35% lower,KS,0.11349999999999993,0,2
Polio,35% lower,KY,0.23050000000000045,0,4
Polio,35% lower,LA,0.22300000000000036,0,3
Polio,35% lower,MA,0.2715000000000003,0,4
Polio,35% lower,MD,0.5134999999999996,0,8
Polio,35% lower,ME,0.032999999999999974,0,1
Polio,35% lower,MI,1.0932999999999993,0,17.024999999999864
Polio,35% lower,MN,0.2564999999999999,0,4
Polio,35% lower,MO,0.7755000000000007,0,13
Polio,35% lower,MS,0.08400000000000026,0,1
Polio,35% lower,MT,0.02300000000000001,0,0
Polio,35% lower,NC,0.7632999999999981,0,10
Polio,35% lower,ND,0,0,0
Polio,35% lower,NE,0.04149999999999995,0,1
Polio,35% lower,NH,0.03099999999999998,0,1
Polio,35% lower,NJ,1.539500000000003,0,21.099999999999454
Polio,35% lower,NM,0.040899999999999576,0,1
Polio,35% lower,NV,0.16999999999999965,0,3
Polio,35% lower,NY,129707.18300000067,0,65720.59999999884
Polio,35% lower,OH,2.9245999999999923,0,46.024999999999864
Polio,35% lower,OK,0.16599999999999973,0,3
Polio,35% lower,OR,0.20949999999999996,0,4
Polio,35% lower,PA,2.0944999999999903,0,20.07499999999959
Polio,35% lower,RI,0.024999999999999946,0,0.024999999999863576
Polio,35% lower,SC,0.20100000000000004,0,3
Polio,35% lower,SD,0.021999999999999985,0,0
Polio,35% lower,TN,0.40399999999999947,0,6
Polio,35% lower,TX,318968.763399999,0,10837779.674999967
Polio,35% lower,UT,0.08449999999999998,0,1
Polio,35% lower,VA,1.591500000000003,0,18
Polio,35% lower,VT,0,0,0
Polio,35% lower,WA,0.6956999999999972,0,10
Polio,35% lower,WI,0.3914999999999996,0,6
Polio,35% lower,WV,0.03499999999999992,0,1
Polio,35% lower,WY,0,0,0
Polio,30% lower,AK,0,0,0
Polio,30% lower,AL,0.29600000000000043,0,4
Polio,30% lower,AR,0.10199999999999981,0,2
Polio,30% lower,AZ,0.4709999999999999,0,8
Polio,30% lower,CA,70574.28989999928,0,41038.99999999957
Polio,30% lower,CO,0.26550000000000035,0,4
Polio,30% lower,CT,0.0900000000000001,0,2
Polio,30% lower,DC,0,0,0
Polio,30% lower,DE,0.02600000000000002,0,1
Polio,30% lower,FL,4.949099999999978,0,54.07499999999959
Polio,30% lower,GA,0.7548999999999991,0,11
Polio,30% lower,HI,0.03550000000000004,0,1
Polio,30% lower,IA,0.11399999999999984,0,2
Polio,30% lower,ID,0.03749999999999999,0,1
Polio,30% lower,IL,1.0996000000000001,0,15
Polio,30% lower,IN,0.6590000000000006,0,8.024999999999864
Polio,30% lower,KS,0.1134999999999999,0,2
Polio,30% lower,KY,0.23039999999999966,0,3.0249999999998636
Polio,30% lower,LA,0.22599999999999995,0,4
Polio,30% lower,MA,0.36600000000000027,0,5
Polio,30% lower,MD,0.33289999999999936,0,5
Polio,30% lower,ME,0.030500000000000027,0,1
Polio,30% lower,MI,0.804,0,12.024999999999864
Polio,30% lower,MN,0.19499999999999987,0,3
Polio,30% lower,MO,0.4470000000000004,0,8
Polio,30% lower,MS,0.0978999999999998,0,2
Polio,30% lower,MT,3.9999999999963573e-4,0,0
Polio,30% lower,NC,1.0048000000000021,0,14.024999999999864
Polio,30% lower,ND,0,0,0
Polio,30% lower,NE,0.042499999999999975,0,1
Polio,30% lower,NH,0.030999999999999982,0,1
Polio,30% lower,NJ,1.514299999999999,0,24
Polio,30% lower,NM,0.04289999999999969,0,1
Polio,30% lower,NV,0.11499999999999987,0,2
Polio,30% lower,NY,143.01069999999845,0,114.09999999999945
Polio,30% lower,OH,1.4634999999999956,0,17.024999999999864
Polio,30% lower,OK,0.1333999999999996,0,2
Polio,30% lower,OR,0.11689999999999931,0,2
Polio,30% lower,PA,0.9712999999999993,0,15
Polio,30% lower,RI,0.02049999999999997,0,0
Polio,30% lower,SC,0.2283999999999994,0,3.0249999999998636
Polio,30% lower,SD,0,0,0
Polio,30% lower,TN,0.3485000000000001,0,6
Polio,30% lower,TX,233879.4782000019,0,2846367.324999963
Polio,30% lower,UT,0.1209999999999997,0,3
Polio,30% lower,VA,0.5234000000000001,0,8
Polio,30% lower,VT,0,0,0
Polio,30% lower,WA,0.33639999999999975,0,4.024999999999864
Polio,30% lower,WI,0.2793999999999997,0,4.024999999999864
Polio,30% lower,WV,0.03400000000000002,0,1
Polio,30% lower,WY,0,0,0
Polio,25% lower,AK,0,0,0
Polio,25% lower,AL,0.25249999999999967,0,4
Polio,25% lower,AR,0.12200000000000011,0,2
Polio,25% lower,AZ,0.44999999999999957,0,6.024999999999864
Polio,25% lower,CA,51.37379999999983,0,275.7249999999906
Polio,25% lower,CO,0.2705000000000006,0,5
Polio,25% lower,CT,0.13149999999999995,0,2
Polio,25% lower,DC,0,0,0
Polio,25% lower,DE,0.02949999999999997,0,1
Polio,25% lower,FL,14.366299999999901,0,183.27499999999304
Polio,25% lower,GA,0.6815000000000002,0,9
Polio,25% lower,HI,0.031000000000000076,0,1
Polio,25% lower,IA,0.12000000000000033,0,2
Polio,25% lower,ID,0.03700000000000006,0,1
Polio,25% lower,IL,1.1395000000000017,0,15
Polio,25% lower,IN,0.3189999999999999,0,5
Polio,25% lower,KS,0.07950000000000007,0,1
Polio,25% lower,KY,0.1469999999999999,0,2
Polio,25% lower,LA,0.18849999999999983,0,3
Polio,25% lower,MA,0.31000000000000016,0,5
Polio,25% lower,MD,0.3725,0,6.024999999999864
Polio,25% lower,ME,0.026499999999999933,0,1
Polio,25% lower,MI,0.5370000000000001,0,7
Polio,25% lower,MN,0.2889999999999992,0,4
Polio,25% lower,MO,0.4443999999999999,0,7
Polio,25% lower,MS,0.07550000000000008,0,1
Polio,25% lower,MT,0.027000000000000114,0,1
Polio,25% lower,NC,0.8510000000000009,0,11
Polio,25% lower,ND,0,0,0
Polio,25% lower,NE,0.04200000000000015,0,1
Polio,25% lower,NH,0.03649999999999983,0,1
Polio,25% lower,NJ,0.532,0,7
Polio,25% lower,NM,0.04299999999999998,0,1
Polio,25% lower,NV,0.1169999999999999,0,2
Polio,25% lower,NY,3.9668999999999928,0,45
Polio,25% lower,OH,0.7525000000000003,0,9.024999999999864
Polio,25% lower,OK,0.18950000000000025,0,3
Polio,25% lower,OR,0.2130000000000001,0,3
Polio,25% lower,PA,1.2218999999999978,0,18
Polio,25% lower,RI,0.021499999999999995,0,0
Polio,25% lower,SC,0.15949999999999998,0,3
Polio,25% lower,SD,0.02100000000000005,0,0
Polio,25% lower,TN,0.3944999999999997,0,6
Polio,25% lower,TX,14.414999999999967,0,104.04999999999973
Polio,25% lower,UT,0.07949999999999999,0,1
Polio,25% lower,VA,0.5029999999999999,0,7.024999999999864
Polio,25% lower,VT,0,0,0
Polio,25% lower,WA,0.2750000000000007,0,4
Polio,25% lower,WI,0.2709999999999994,0,3.0249999999998636
Polio,25% lower,WV,0.04000000000000003,0,1
Polio,25% lower,WY,0,0,0
Polio,20% lower,AK,0,0,0
Polio,20% lower,AL,0.2440000000000002,0,3.0249999999998636
Polio,20% lower,AR,0.08449999999999987,0,2
Polio,20% lower,AZ,0.4494999999999996,0,8
Polio,20% lower,CA,4.367399999999994,0,55.024999999999864
Polio,20% lower,CO,0.22799999999999984,0,3.0249999999998636
Polio,20% lower,CT,0.09549999999999996,0,1
Polio,20% lower,DC,0,0,0
Polio,20% lower,DE,0,0,0
Polio,20% lower,FL,2.0233999999999983,0,27.024999999999864
Polio,20% lower,GA,0.6379999999999988,0,9
Polio,20% lower,HI,0.029000000000000078,0,1
Polio,20% lower,IA,0.09150000000000008,0,2
Polio,20% lower,ID,0.03999999999999997,0,1
Polio,20% lower,IL,0.8274999999999996,0,10.024999999999864
Polio,20% lower,IN,0.27800000000000047,0,4
Polio,20% lower,KS,0.07200000000000016,0,1
Polio,20% lower,KY,0.20000000000000032,0,3
Polio,20% lower,LA,0.2204,0,4
Polio,20% lower,MA,0.29300000000000026,0,4
Polio,20% lower,MD,0.2685000000000001,0,4
Polio,20% lower,ME,0.030500000000000027,0,1
Polio,20% lower,MI,0.5744999999999997,0,7
Polio,20% lower,MN,0.17350000000000004,0,2
Polio,20% lower,MO,0.4120000000000003,0,6.024999999999864
Polio,20% lower,MS,0.11499999999999987,0,2
Polio,20% lower,MT,0.02300000000000006,0,0
Polio,20% lower,NC,0.6074999999999988,0,7.024999999999864
Polio,20% lower,ND,0,0,0
Polio,20% lower,NE,0.04249999999999995,0,1
Polio,20% lower,NH,0.02849999999999996,0,1
Polio,20% lower,NJ,0.4715000000000001,0,6
Polio,20% lower,NM,0.07350000000000008,0,1
Polio,20% lower,NV,0.088,0,2
Polio,20% lower,NY,1.5264000000000022,0,19.049999999999727
Polio,20% lower,OH,0.6649999999999999,0,8.024999999999864
Polio,20% lower,OK,0.13050000000000023,0,2
Polio,20% lower,OR,0.1620000000000005,0,3
Polio,20% lower,PA,0.8839999999999997,0,12
Polio,20% lower,RI,0,0,0
Polio,20% lower,SC,0.26799999999999985,0,4
Polio,20% lower,SD,0,0,0
Polio,20% lower,TN,0.2873999999999995,0,4
Polio,20% lower,TX,4.150400000000009,0,53.07499999999959
Polio,20% lower,UT,0.08149999999999996,0,1
Polio,20% lower,VA,0.4830000000000006,0,6
Polio,20% lower,VT,0,0,0
Polio,20% lower,WA,0.38889999999999925,0,6
Polio,20% lower,WI,0.2649999999999997,0,4
Polio,20% lower,WV,0.04099999999999996,0,1
Polio,20% lower,WY,0,0,0
Polio,15% lower,AK,0,0,0
Polio,15% lower,AL,0.20499999999999996,0,3
Polio,15% lower,AR,0.09199999999999996,0,1
Polio,15% lower,AZ,0.374,0,6
Polio,15% lower,CA,3.107900000000001,0,34
Polio,15% lower,CO,0.2339999999999997,0,4
Polio,15% lower,CT,0.13149999999999998,0,2
Polio,15% lower,DC,0,0,0
Polio,15% lower,DE,0.021500000000000092,0,0
Polio,15% lower,FL,1.4884999999999986,0,16.024999999999864
Polio,15% lower,GA,0.48739999999999906,0,6
Polio,15% lower,HI,0.026000000000000047,0,1
Polio,15% lower,IA,0.125,0,2
Polio,15% lower,ID,0.03700000000000004,0,1
Polio,15% lower,IL,0.641000000000001,0,8
Polio,15% lower,IN,0.32399999999999946,0,5
Polio,15% lower,KS,0.048499999999999974,0,1
Polio,15% lower,KY,0.15599999999999994,0,2
Polio,15% lower,LA,0.19099999999999995,0,3
Polio,15% lower,MA,0.234,0,3
Polio,15% lower,MD,0.2335000000000005,0,3
Polio,15% lower,ME,0.02849999999999998,0,1
Polio,15% lower,MI,0.5894999999999992,0,8
Polio,15% lower,MN,0.22649999999999967,0,3.0249999999998636
Polio,15% lower,MO,0.2945000000000003,0,4.024999999999864
Polio,15% lower,MS,0.052499999999999894,0,1
Polio,15% lower,MT,0.02300000000000001,0,0
Polio,15% lower,NC,0.5695,0,7
Polio,15% lower,ND,0,0,0
Polio,15% lower,NE,0.04449999999999988,0,1
Polio,15% lower,NH,0.026999999999999955,0,1
Polio,15% lower,NJ,0.5304999999999988,0,8
Polio,15% lower,NM,0.042499999999999885,0,1
Polio,15% lower,NV,0.09699999999999996,0,2
Polio,15% lower,NY,1.3583999999999994,0,16.024999999999864
Polio,15% lower,OH,0.6699999999999995,0,8
Polio,15% lower,OK,0.14100000000000076,0,2
Polio,15% lower,OR,0.13699999999999982,0,2
Polio,15% lower,PA,0.6819000000000003,0,8.024999999999864
Polio,15% lower,RI,0.025000000000000036,0,0.024999999999863576
Polio,15% lower,SC,0.20049999999999976,0,3
Polio,15% lower,SD,0.02150000000000003,0,0
Polio,15% lower,TN,0.2755,0,4
Polio,15% lower,TX,2.5619000000000054,0,29.024999999999864
Polio,15% lower,UT,0.0889999999999999,0,2
Polio,15% lower,VA,0.3559999999999996,0,5
Polio,15% lower,VT,0,0,0
Polio,15% lower,WA,0.32800000000000024,0,5
Polio,15% lower,WI,0.22199999999999961,0,3
Polio,15% lower,WV,0.034999999999999906,0,1
Polio,15% lower,WY,0,0,0
Polio,10% lower,AK,0,0,0
Polio,10% lower,AL,0.20999999999999963,0,3
Polio,10% lower,AR,0.07700000000000004,0,1
Polio,10% lower,AZ,0.316,0,5
Polio,10% lower,CA,2.862399999999995,0,26.024999999999864
Polio,10% lower,CO,0.25099999999999995,0,4
Polio,10% lower,CT,0.10750000000000001,0,1
Polio,10% lower,DC,0,0,0
Polio,10% lower,DE,0.023999999999999983,0,0
Polio,10% lower,FL,1.4485000000000006,0,16
Polio,10% lower,GA,0.4563999999999989,0,6
Polio,10% lower,HI,0.02799999999999999,0,1
Polio,10% lower,IA,0.0974999999999999,0,1
Polio,10% lower,ID,0.039499999999999896,0,1
Polio,10% lower,IL,0.6299999999999996,0,7
Polio,10% lower,IN,0.2975000000000003,0,4
Polio,10% lower,KS,0.10199999999999994,0,2
Polio,10% lower,KY,0.15499999999999997,0,3
Polio,10% lower,LA,0.19150000000000014,0,2
Polio,10% lower,MA,0.24149999999999996,0,3
Polio,10% lower,MD,0.22900000000000045,0,3
Polio,10% lower,ME,0.03649999999999996,0,1
Polio,10% lower,MI,0.3899999999999997,0,5
Polio,10% lower,MN,0.2730000000000002,0,4
Polio,10% lower,MO,0.2355000000000005,0,3
Polio,10% lower,MS,0.09599999999999993,0,1
Polio,10% lower,MT,3.9999999999963584e-4,0,0
Polio,10% lower,NC,0.559,0,6
Polio,10% lower,ND,0,0,0
Polio,10% lower,NE,0.039,0,1
Polio,10% lower,NH,0.028499999999999987,0,1
Polio,10% lower,NJ,0.42650000000000177,0,6
Polio,10% lower,NM,0.0705000000000005,0,1
Polio,10% lower,NV,0.10339999999999959,0,2
Polio,10% lower,NY,1.2910000000000013,0,15.024999999999864
Polio,10% lower,OH,0.5958999999999992,0,8
Polio,10% lower,OK,0.1354999999999998,0,2
Polio,10% lower,OR,0.15100000000000016,0,2
Polio,10% lower,PA,0.6035000000000006,0,7
Polio,10% lower,RI,0.022500000000000027,0,0
Polio,10% lower,SC,0.2130000000000001,0,3
Polio,10% lower,SD,0.021000000000000022,0,0
Polio,10% lower,TN,0.24650000000000025,0,3
Polio,10% lower,TX,2.363700000000001,0,30
Polio,10% lower,UT,0.12099999999999984,0,2
Polio,10% lower,VA,0.3628999999999995,0,5
Polio,10% lower,VT,0,0,0
Polio,10% lower,WA,0.41399999999999904,0,6
Polio,10% lower,WI,0.27650000000000086,0,4
Polio,10% lower,WV,0.03400000000000006,0,1
Polio,10% lower,WY,0,0,0
Polio,5% lower,AK,0,0,0
Polio,5% lower,AL,0.15999999999999992,0,2
Polio,5% lower,AR,0.09199999999999979,0,2
Polio,5% lower,AZ,0.25950000000000034,0,4
Polio,5% lower,CA,2.1199999999999997,0,19
Polio,5% lower,CO,0.21249999999999994,0,3
Polio,5% lower,CT,0.11249999999999989,0,2
Polio,5% lower,DC,0,0,0
Polio,5% lower,DE,0.024999999999999863,0,0.024999999999863576
Polio,5% lower,FL,1.125,0,11
