"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age of Mother 9"	"Age of Mother 9 Code"	Births
	"District of Columbia"	"11"	"2013"	"2013"	"Under 15 years"	"15"	20
	"District of Columbia"	"11"	"2013"	"2013"	"15-19 years"	"15-19"	637
	"District of Columbia"	"11"	"2013"	"2013"	"20-24 years"	"20-24"	1717
	"District of Columbia"	"11"	"2013"	"2013"	"25-29 years"	"25-29"	1864
	"District of Columbia"	"11"	"2013"	"2013"	"30-34 years"	"30-34"	2886
	"District of Columbia"	"11"	"2013"	"2013"	"35-39 years"	"35-39"	1681
	"District of Columbia"	"11"	"2013"	"2013"	"40-44 years"	"40-44"	440
	"District of Columbia"	"11"	"2013"	"2013"	"45-49 years"	"45-49"	41
	"District of Columbia"	"11"	"2013"	"2013"	"50 years and over"	"50+"	Suppressed
	"District of Columbia"	"11"	"2014"	"2014"	"Under 15 years"	"15"	Suppressed
	"District of Columbia"	"11"	"2014"	"2014"	"15-19 years"	"15-19"	565
	"District of Columbia"	"11"	"2014"	"2014"	"20-24 years"	"20-24"	1740
	"District of Columbia"	"11"	"2014"	"2014"	"25-29 years"	"25-29"	1951
	"District of Columbia"	"11"	"2014"	"2014"	"30-34 years"	"30-34"	2934
	"District of Columbia"	"11"	"2014"	"2014"	"35-39 years"	"35-39"	1845
	"District of Columbia"	"11"	"2014"	"2014"	"40-44 years"	"40-44"	418
	"District of Columbia"	"11"	"2014"	"2014"	"45-49 years"	"45-49"	45
	"District of Columbia"	"11"	"2014"	"2014"	"50 years and over"	"50+"	Suppressed
	"District of Columbia"	"11"	"2015"	"2015"	"Under 15 years"	"15"	Suppressed
	"District of Columbia"	"11"	"2015"	"2015"	"15-19 years"	"15-19"	501
	"District of Columbia"	"11"	"2015"	"2015"	"20-24 years"	"20-24"	1677
	"District of Columbia"	"11"	"2015"	"2015"	"25-29 years"	"25-29"	1951
	"District of Columbia"	"11"	"2015"	"2015"	"30-34 years"	"30-34"	2947
	"District of Columbia"	"11"	"2015"	"2015"	"35-39 years"	"35-39"	1995
	"District of Columbia"	"11"	"2015"	"2015"	"40-44 years"	"40-44"	454
	"District of Columbia"	"11"	"2015"	"2015"	"45-49 years"	"45-49"	44
	"District of Columbia"	"11"	"2015"	"2015"	"50 years and over"	"50+"	Suppressed
	"District of Columbia"	"11"	"2016"	"2016"	"Under 15 years"	"15"	Suppressed
	"District of Columbia"	"11"	"2016"	"2016"	"15-19 years"	"15-19"	460
	"District of Columbia"	"11"	"2016"	"2016"	"20-24 years"	"20-24"	1592
	"District of Columbia"	"11"	"2016"	"2016"	"25-29 years"	"25-29"	2086
	"District of Columbia"	"11"	"2016"	"2016"	"30-34 years"	"30-34"	3087
	"District of Columbia"	"11"	"2016"	"2016"	"35-39 years"	"35-39"	2115
	"District of Columbia"	"11"	"2016"	"2016"	"40-44 years"	"40-44"	455
	"District of Columbia"	"11"	"2016"	"2016"	"45-49 years"	"45-49"	48
	"District of Columbia"	"11"	"2016"	"2016"	"50 years and over"	"50+"	Suppressed
	"District of Columbia"	"11"	"2017"	"2017"	"Under 15 years"	"15"	11
	"District of Columbia"	"11"	"2017"	"2017"	"15-19 years"	"15-19"	408
	"District of Columbia"	"11"	"2017"	"2017"	"20-24 years"	"20-24"	1445
	"District of Columbia"	"11"	"2017"	"2017"	"25-29 years"	"25-29"	2015
	"District of Columbia"	"11"	"2017"	"2017"	"30-34 years"	"30-34"	3030
	"District of Columbia"	"11"	"2017"	"2017"	"35-39 years"	"35-39"	2142
	"District of Columbia"	"11"	"2017"	"2017"	"40-44 years"	"40-44"	473
	"District of Columbia"	"11"	"2017"	"2017"	"45-49 years"	"45-49"	30
	"District of Columbia"	"11"	"2017"	"2017"	"50 years and over"	"50+"	Suppressed
	"District of Columbia"	"11"	"2018"	"2018"	"Under 15 years"	"15"	Suppressed
	"District of Columbia"	"11"	"2018"	"2018"	"15-19 years"	"15-19"	373
	"District of Columbia"	"11"	"2018"	"2018"	"20-24 years"	"20-24"	1254
	"District of Columbia"	"11"	"2018"	"2018"	"25-29 years"	"25-29"	1816
	"District of Columbia"	"11"	"2018"	"2018"	"30-34 years"	"30-34"	3029
	"District of Columbia"	"11"	"2018"	"2018"	"35-39 years"	"35-39"	2200
	"District of Columbia"	"11"	"2018"	"2018"	"40-44 years"	"40-44"	475
	"District of Columbia"	"11"	"2018"	"2018"	"45-49 years"	"45-49"	50
	"District of Columbia"	"11"	"2018"	"2018"	"50 years and over"	"50+"	10
	"District of Columbia"	"11"	"2019"	"2019"	"Under 15 years"	"15"	Suppressed
	"District of Columbia"	"11"	"2019"	"2019"	"15-19 years"	"15-19"	323
	"District of Columbia"	"11"	"2019"	"2019"	"20-24 years"	"20-24"	1119
	"District of Columbia"	"11"	"2019"	"2019"	"25-29 years"	"25-29"	1896
	"District of Columbia"	"11"	"2019"	"2019"	"30-34 years"	"30-34"	2924
	"District of Columbia"	"11"	"2019"	"2019"	"35-39 years"	"35-39"	2238
	"District of Columbia"	"11"	"2019"	"2019"	"40-44 years"	"40-44"	517
	"District of Columbia"	"11"	"2019"	"2019"	"45-49 years"	"45-49"	39
	"District of Columbia"	"11"	"2019"	"2019"	"50 years and over"	"50+"	17
	"District of Columbia"	"11"	"2020"	"2020"	"Under 15 years"	"15"	Suppressed
	"District of Columbia"	"11"	"2020"	"2020"	"15-19 years"	"15-19"	301
	"District of Columbia"	"11"	"2020"	"2020"	"20-24 years"	"20-24"	1111
	"District of Columbia"	"11"	"2020"	"2020"	"25-29 years"	"25-29"	1742
	"District of Columbia"	"11"	"2020"	"2020"	"30-34 years"	"30-34"	2798
	"District of Columbia"	"11"	"2020"	"2020"	"35-39 years"	"35-39"	2343
	"District of Columbia"	"11"	"2020"	"2020"	"40-44 years"	"40-44"	508
	"District of Columbia"	"11"	"2020"	"2020"	"45-49 years"	"45-49"	54
	"District of Columbia"	"11"	"2020"	"2020"	"50 years and over"	"50+"	13
	"District of Columbia"	"11"	"2021"	"2021"	"Under 15 years"	"15"	Suppressed
	"District of Columbia"	"11"	"2021"	"2021"	"15-19 years"	"15-19"	261
	"District of Columbia"	"11"	"2021"	"2021"	"20-24 years"	"20-24"	1071
	"District of Columbia"	"11"	"2021"	"2021"	"25-29 years"	"25-29"	1634
	"District of Columbia"	"11"	"2021"	"2021"	"30-34 years"	"30-34"	2758
	"District of Columbia"	"11"	"2021"	"2021"	"35-39 years"	"35-39"	2315
	"District of Columbia"	"11"	"2021"	"2021"	"40-44 years"	"40-44"	577
	"District of Columbia"	"11"	"2021"	"2021"	"45-49 years"	"45-49"	38
	"District of Columbia"	"11"	"2021"	"2021"	"50 years and over"	"50+"	Suppressed
	"District of Columbia"	"11"	"2022"	"2022"	"Under 15 years"	"15"	Suppressed
	"District of Columbia"	"11"	"2022"	"2022"	"15-19 years"	"15-19"	240
	"District of Columbia"	"11"	"2022"	"2022"	"20-24 years"	"20-24"	919
	"District of Columbia"	"11"	"2022"	"2022"	"25-29 years"	"25-29"	1475
	"District of Columbia"	"11"	"2022"	"2022"	"30-34 years"	"30-34"	2587
	"District of Columbia"	"11"	"2022"	"2022"	"35-39 years"	"35-39"	2198
	"District of Columbia"	"11"	"2022"	"2022"	"40-44 years"	"40-44"	596
	"District of Columbia"	"11"	"2022"	"2022"	"45-49 years"	"45-49"	49
	"District of Columbia"	"11"	"2022"	"2022"	"50 years and over"	"50+"	Suppressed
	"District of Columbia"	"11"	"2023"	"2023"	"Under 15 years"	"15"	Suppressed
	"District of Columbia"	"11"	"2023"	"2023"	"15-19 years"	"15-19"	243
	"District of Columbia"	"11"	"2023"	"2023"	"20-24 years"	"20-24"	885
	"District of Columbia"	"11"	"2023"	"2023"	"25-29 years"	"25-29"	1397
	"District of Columbia"	"11"	"2023"	"2023"	"30-34 years"	"30-34"	2504
	"District of Columbia"	"11"	"2023"	"2023"	"35-39 years"	"35-39"	2227
	"District of Columbia"	"11"	"2023"	"2023"	"40-44 years"	"40-44"	579
	"District of Columbia"	"11"	"2023"	"2023"	"45-49 years"	"45-49"	51
	"District of Columbia"	"11"	"2023"	"2023"	"50 years and over"	"50+"	Suppressed
	"Florida"	"12"	"2007"	"2007"	"Under 15 years"	"15"	378
	"Florida"	"12"	"2007"	"2007"	"15-19 years"	"15-19"	25693
	"Florida"	"12"	"2007"	"2007"	"20-24 years"	"20-24"	62647
	"Florida"	"12"	"2007"	"2007"	"25-29 years"	"25-29"	64904
	"Florida"	"12"	"2007"	"2007"	"30-34 years"	"30-34"	51195
	"Florida"	"12"	"2007"	"2007"	"35-39 years"	"35-39"	27767
	"Florida"	"12"	"2007"	"2007"	"40-44 years"	"40-44"	6188
	"Florida"	"12"	"2007"	"2007"	"45-49 years"	"45-49"	367
	"Florida"	"12"	"2007"	"2007"	"50 years and over"	"50+"	26
	"Florida"	"12"	"2008"	"2008"	"Under 15 years"	"15"	356
	"Florida"	"12"	"2008"	"2008"	"15-19 years"	"15-19"	24077
	"Florida"	"12"	"2008"	"2008"	"20-24 years"	"20-24"	59657
	"Florida"	"12"	"2008"	"2008"	"25-29 years"	"25-29"	63574
	"Florida"	"12"	"2008"	"2008"	"30-34 years"	"30-34"	50016
	"Florida"	"12"	"2008"	"2008"	"35-39 years"	"35-39"	27111
	"Florida"	"12"	"2008"	"2008"	"40-44 years"	"40-44"	6205
	"Florida"	"12"	"2008"	"2008"	"45-49 years"	"45-49"	434
	"Florida"	"12"	"2008"	"2008"	"50 years and over"	"50+"	15
	"Florida"	"12"	"2009"	"2009"	"Under 15 years"	"15"	260
	"Florida"	"12"	"2009"	"2009"	"15-19 years"	"15-19"	22021
	"Florida"	"12"	"2009"	"2009"	"20-24 years"	"20-24"	56368
	"Florida"	"12"	"2009"	"2009"	"25-29 years"	"25-29"	61782
	"Florida"	"12"	"2009"	"2009"	"30-34 years"	"30-34"	48621
	"Florida"	"12"	"2009"	"2009"	"35-39 years"	"35-39"	25875
	"Florida"	"12"	"2009"	"2009"	"40-44 years"	"40-44"	6033
	"Florida"	"12"	"2009"	"2009"	"45-49 years"	"45-49"	409
	"Florida"	"12"	"2009"	"2009"	"50 years and over"	"50+"	25
	"Florida"	"12"	"2010"	"2010"	"Under 15 years"	"15"	249
	"Florida"	"12"	"2010"	"2010"	"15-19 years"	"15-19"	19127
	"Florida"	"12"	"2010"	"2010"	"20-24 years"	"20-24"	53036
	"Florida"	"12"	"2010"	"2010"	"25-29 years"	"25-29"	60733
	"Florida"	"12"	"2010"	"2010"	"30-34 years"	"30-34"	49475
	"Florida"	"12"	"2010"	"2010"	"35-39 years"	"35-39"	25411
	"Florida"	"12"	"2010"	"2010"	"40-44 years"	"40-44"	6152
	"Florida"	"12"	"2010"	"2010"	"45-49 years"	"45-49"	391
	"Florida"	"12"	"2010"	"2010"	"50 years and over"	"50+"	16
	"Florida"	"12"	"2011"	"2011"	"Under 15 years"	"15"	192
	"Florida"	"12"	"2011"	"2011"	"15-19 years"	"15-19"	17125
	"Florida"	"12"	"2011"	"2011"	"20-24 years"	"20-24"	52072
	"Florida"	"12"	"2011"	"2011"	"25-29 years"	"25-29"	60335
	"Florida"	"12"	"2011"	"2011"	"30-34 years"	"30-34"	51059
	"Florida"	"12"	"2011"	"2011"	"35-39 years"	"35-39"	25843
	"Florida"	"12"	"2011"	"2011"	"40-44 years"	"40-44"	6369
	"Florida"	"12"	"2011"	"2011"	"45-49 years"	"45-49"	401
	"Florida"	"12"	"2011"	"2011"	"50 years and over"	"50+"	18
	"Florida"	"12"	"2012"	"2012"	"Under 15 years"	"15"	192
	"Florida"	"12"	"2012"	"2012"	"15-19 years"	"15-19"	15952
	"Florida"	"12"	"2012"	"2012"	"20-24 years"	"20-24"	51086
	"Florida"	"12"	"2012"	"2012"	"25-29 years"	"25-29"	60981
	"Florida"	"12"	"2012"	"2012"	"30-34 years"	"30-34"	52353
	"Florida"	"12"	"2012"	"2012"	"35-39 years"	"35-39"	25767
	"Florida"	"12"	"2012"	"2012"	"40-44 years"	"40-44"	6390
	"Florida"	"12"	"2012"	"2012"	"45-49 years"	"45-49"	405
	"Florida"	"12"	"2012"	"2012"	"50 years and over"	"50+"	22
	"Florida"	"12"	"2013"	"2013"	"Under 15 years"	"15"	165
	"Florida"	"12"	"2013"	"2013"	"15-19 years"	"15-19"	13962
	"Florida"	"12"	"2013"	"2013"	"20-24 years"	"20-24"	50432
	"Florida"	"12"	"2013"	"2013"	"25-29 years"	"25-29"	61962
	"Florida"	"12"	"2013"	"2013"	"30-34 years"	"30-34"	55088
	"Florida"	"12"	"2013"	"2013"	"35-39 years"	"35-39"	26750
	"Florida"	"12"	"2013"	"2013"	"40-44 years"	"40-44"	6622
	"Florida"	"12"	"2013"	"2013"	"45-49 years"	"45-49"	398
	"Florida"	"12"	"2013"	"2013"	"50 years and over"	"50+"	28
	"Florida"	"12"	"2014"	"2014"	"Under 15 years"	"15"	142
	"Florida"	"12"	"2014"	"2014"	"15-19 years"	"15-19"	12816
	"Florida"	"12"	"2014"	"2014"	"20-24 years"	"20-24"	49837
	"Florida"	"12"	"2014"	"2014"	"25-29 years"	"25-29"	64106
	"Florida"	"12"	"2014"	"2014"	"30-34 years"	"30-34"	57649
	"Florida"	"12"	"2014"	"2014"	"35-39 years"	"35-39"	28390
	"Florida"	"12"	"2014"	"2014"	"40-44 years"	"40-44"	6580
	"Florida"	"12"	"2014"	"2014"	"45-49 years"	"45-49"	443
	"Florida"	"12"	"2014"	"2014"	"50 years and over"	"50+"	28
	"Florida"	"12"	"2015"	"2015"	"Under 15 years"	"15"	130
	"Florida"	"12"	"2015"	"2015"	"15-19 years"	"15-19"	11957
	"Florida"	"12"	"2015"	"2015"	"20-24 years"	"20-24"	48053
	"Florida"	"12"	"2015"	"2015"	"25-29 years"	"25-29"	66417
	"Florida"	"12"	"2015"	"2015"	"30-34 years"	"30-34"	60381
	"Florida"	"12"	"2015"	"2015"	"35-39 years"	"35-39"	29812
	"Florida"	"12"	"2015"	"2015"	"40-44 years"	"40-44"	6980
	"Florida"	"12"	"2015"	"2015"	"45-49 years"	"45-49"	505
	"Florida"	"12"	"2015"	"2015"	"50 years and over"	"50+"	34
	"Florida"	"12"	"2016"	"2016"	"Under 15 years"	"15"	116
	"Florida"	"12"	"2016"	"2016"	"15-19 years"	"15-19"	11195
	"Florida"	"12"	"2016"	"2016"	"20-24 years"	"20-24"	45883
	"Florida"	"12"	"2016"	"2016"	"25-29 years"	"25-29"	66326
	"Florida"	"12"	"2016"	"2016"	"30-34 years"	"30-34"	62411
	"Florida"	"12"	"2016"	"2016"	"35-39 years"	"35-39"	31412
	"Florida"	"12"	"2016"	"2016"	"40-44 years"	"40-44"	7148
	"Florida"	"12"	"2016"	"2016"	"45-49 years"	"45-49"	484
	"Florida"	"12"	"2016"	"2016"	"50 years and over"	"50+"	47
	"Florida"	"12"	"2017"	"2017"	"Under 15 years"	"15"	107
	"Florida"	"12"	"2017"	"2017"	"15-19 years"	"15-19"	10708
	"Florida"	"12"	"2017"	"2017"	"20-24 years"	"20-24"	44093
	"Florida"	"12"	"2017"	"2017"	"25-29 years"	"25-29"	65989
	"Florida"	"12"	"2017"	"2017"	"30-34 years"	"30-34"	62558
	"Florida"	"12"	"2017"	"2017"	"35-39 years"	"35-39"	32420
	"Florida"	"12"	"2017"	"2017"	"40-44 years"	"40-44"	7214
	"Florida"	"12"	"2017"	"2017"	"45-49 years"	"45-49"	489
	"Florida"	"12"	"2017"	"2017"	"50 years and over"	"50+"	52
	"Florida"	"12"	"2018"	"2018"	"Under 15 years"	"15"	98
	"Florida"	"12"	"2018"	"2018"	"15-19 years"	"15-19"	9829
	"Florida"	"12"	"2018"	"2018"	"20-24 years"	"20-24"	41283
	"Florida"	"12"	"2018"	"2018"	"25-29 years"	"25-29"	64851
	"Florida"	"12"	"2018"	"2018"	"30-34 years"	"30-34"	63480
	"Florida"	"12"	"2018"	"2018"	"35-39 years"	"35-39"	33888
	"Florida"	"12"	"2018"	"2018"	"40-44 years"	"40-44"	7543
	"Florida"	"12"	"2018"	"2018"	"45-49 years"	"45-49"	526
	"Florida"	"12"	"2018"	"2018"	"50 years and over"	"50+"	44
	"Florida"	"12"	"2019"	"2019"	"Under 15 years"	"15"	106
	"Florida"	"12"	"2019"	"2019"	"15-19 years"	"15-19"	9541
	"Florida"	"12"	"2019"	"2019"	"20-24 years"	"20-24"	40141
	"Florida"	"12"	"2019"	"2019"	"25-29 years"	"25-29"	62879
	"Florida"	"12"	"2019"	"2019"	"30-34 years"	"30-34"	64017
	"Florida"	"12"	"2019"	"2019"	"35-39 years"	"35-39"	35033
	"Florida"	"12"	"2019"	"2019"	"40-44 years"	"40-44"	7686
	"Florida"	"12"	"2019"	"2019"	"45-49 years"	"45-49"	541
	"Florida"	"12"	"2019"	"2019"	"50 years and over"	"50+"	58
	"Florida"	"12"	"2020"	"2020"	"Under 15 years"	"15"	88
	"Florida"	"12"	"2020"	"2020"	"15-19 years"	"15-19"	8920
	"Florida"	"12"	"2020"	"2020"	"20-24 years"	"20-24"	37673
	"Florida"	"12"	"2020"	"2020"	"25-29 years"	"25-29"	58609
	"Florida"	"12"	"2020"	"2020"	"30-34 years"	"30-34"	62091
	"Florida"	"12"	"2020"	"2020"	"35-39 years"	"35-39"	34048
	"Florida"	"12"	"2020"	"2020"	"40-44 years"	"40-44"	7651
	"Florida"	"12"	"2020"	"2020"	"45-49 years"	"45-49"	537
	"Florida"	"12"	"2020"	"2020"	"50 years and over"	"50+"	54
	"Florida"	"12"	"2021"	"2021"	"Under 15 years"	"15"	98
	"Florida"	"12"	"2021"	"2021"	"15-19 years"	"15-19"	8093
	"Florida"	"12"	"2021"	"2021"	"20-24 years"	"20-24"	37117
	"Florida"	"12"	"2021"	"2021"	"25-29 years"	"25-29"	59705
	"Florida"	"12"	"2021"	"2021"	"30-34 years"	"30-34"	66109
	"Florida"	"12"	"2021"	"2021"	"35-39 years"	"35-39"	36357
	"Florida"	"12"	"2021"	"2021"	"40-44 years"	"40-44"	8181
	"Florida"	"12"	"2021"	"2021"	"45-49 years"	"45-49"	540
	"Florida"	"12"	"2021"	"2021"	"50 years and over"	"50+"	60
	"Florida"	"12"	"2022"	"2022"	"Under 15 years"	"15"	121
	"Florida"	"12"	"2022"	"2022"	"15-19 years"	"15-19"	8139
	"Florida"	"12"	"2022"	"2022"	"20-24 years"	"20-24"	37159
	"Florida"	"12"	"2022"	"2022"	"25-29 years"	"25-29"	61206
	"Florida"	"12"	"2022"	"2022"	"30-34 years"	"30-34"	69079
	"Florida"	"12"	"2022"	"2022"	"35-39 years"	"35-39"	38850
	"Florida"	"12"	"2022"	"2022"	"40-44 years"	"40-44"	9207
	"Florida"	"12"	"2022"	"2022"	"45-49 years"	"45-49"	608
	"Florida"	"12"	"2022"	"2022"	"50 years and over"	"50+"	64
	"Florida"	"12"	"2023"	"2023"	"Under 15 years"	"15"	103
	"Florida"	"12"	"2023"	"2023"	"15-19 years"	"15-19"	8108
	"Florida"	"12"	"2023"	"2023"	"20-24 years"	"20-24"	35569
	"Florida"	"12"	"2023"	"2023"	"25-29 years"	"25-29"	59709
	"Florida"	"12"	"2023"	"2023"	"30-34 years"	"30-34"	68091
	"Florida"	"12"	"2023"	"2023"	"35-39 years"	"35-39"	39660
	"Florida"	"12"	"2023"	"2023"	"40-44 years"	"40-44"	9431
	"Florida"	"12"	"2023"	"2023"	"45-49 years"	"45-49"	667
	"Florida"	"12"	"2023"	"2023"	"50 years and over"	"50+"	72
	"Georgia"	"13"	"2007"	"2007"	"Under 15 years"	"15"	294
	"Georgia"	"13"	"2007"	"2007"	"15-19 years"	"15-19"	18085
	"Georgia"	"13"	"2007"	"2007"	"20-24 years"	"20-24"	41058
	"Georgia"	"13"	"2007"	"2007"	"25-29 years"	"25-29"	41330
	"Georgia"	"13"	"2007"	"2007"	"30-34 years"	"30-34"	31230
	"Georgia"	"13"	"2007"	"2007"	"35-39 years"	"35-39"	15778
	"Georgia"	"13"	"2007"	"2007"	"40-44 years"	"40-44"	3139
	"Georgia"	"13"	"2007"	"2007"	"45-49 years"	"45-49"	203
	"Georgia"	"13"	"2007"	"2007"	"50 years and over"	"50+"	20
	"Georgia"	"13"	"2008"	"2008"	"Under 15 years"	"15"	258
	"Georgia"	"13"	"2008"	"2008"	"15-19 years"	"15-19"	17273
	"Georgia"	"13"	"2008"	"2008"	"20-24 years"	"20-24"	39443
	"Georgia"	"13"	"2008"	"2008"	"25-29 years"	"25-29"	40327
	"Georgia"	"13"	"2008"	"2008"	"30-34 years"	"30-34"	30369
	"Georgia"	"13"	"2008"	"2008"	"35-39 years"	"35-39"	15605
	"Georgia"	"13"	"2008"	"2008"	"40-44 years"	"40-44"	3122
	"Georgia"	"13"	"2008"	"2008"	"45-49 years"	"45-49"	192
	"Georgia"	"13"	"2008"	"2008"	"50 years and over"	"50+"	14
	"Georgia"	"13"	"2009"	"2009"	"Under 15 years"	"15"	214
	"Georgia"	"13"	"2009"	"2009"	"15-19 years"	"15-19"	16345
	"Georgia"	"13"	"2009"	"2009"	"20-24 years"	"20-24"	37585
	"Georgia"	"13"	"2009"	"2009"	"25-29 years"	"25-29"	38923
	"Georgia"	"13"	"2009"	"2009"	"30-34 years"	"30-34"	29933
	"Georgia"	"13"	"2009"	"2009"	"35-39 years"	"35-39"	15026
	"Georgia"	"13"	"2009"	"2009"	"40-44 years"	"40-44"	3132
	"Georgia"	"13"	"2009"	"2009"	"45-49 years"	"45-49"	212
	"Georgia"	"13"	"2009"	"2009"	"50 years and over"	"50+"	Suppressed
	"Georgia"	"13"	"2010"	"2010"	"Under 15 years"	"15"	184
	"Georgia"	"13"	"2010"	"2010"	"15-19 years"	"15-19"	14378
	"Georgia"	"13"	"2010"	"2010"	"20-24 years"	"20-24"	35012
	"Georgia"	"13"	"2010"	"2010"	"25-29 years"	"25-29"	36582
	"Georgia"	"13"	"2010"	"2010"	"30-34 years"	"30-34"	29835
	"Georgia"	"13"	"2010"	"2010"	"35-39 years"	"35-39"	14496
	"Georgia"	"13"	"2010"	"2010"	"40-44 years"	"40-44"	3265
	"Georgia"	"13"	"2010"	"2010"	"45-49 years"	"45-49"	186
	"Georgia"	"13"	"2010"	"2010"	"50 years and over"	"50+"	Suppressed
	"Georgia"	"13"	"2011"	"2011"	"Under 15 years"	"15"	179
	"Georgia"	"13"	"2011"	"2011"	"15-19 years"	"15-19"	12991
	"Georgia"	"13"	"2011"	"2011"	"20-24 years"	"20-24"	34417
	"Georgia"	"13"	"2011"	"2011"	"25-29 years"	"25-29"	36490
	"Georgia"	"13"	"2011"	"2011"	"30-34 years"	"30-34"	30505
	"Georgia"	"13"	"2011"	"2011"	"35-39 years"	"35-39"	14220
	"Georgia"	"13"	"2011"	"2011"	"40-44 years"	"40-44"	3348
	"Georgia"	"13"	"2011"	"2011"	"45-49 years"	"45-49"	244
	"Georgia"	"13"	"2011"	"2011"	"50 years and over"	"50+"	15
	"Georgia"	"13"	"2012"	"2012"	"Under 15 years"	"15"	180
	"Georgia"	"13"	"2012"	"2012"	"15-19 years"	"15-19"	11488
	"Georgia"	"13"	"2012"	"2012"	"20-24 years"	"20-24"	34145
	"Georgia"	"13"	"2012"	"2012"	"25-29 years"	"25-29"	36069
	"Georgia"	"13"	"2012"	"2012"	"30-34 years"	"30-34"	30435
	"Georgia"	"13"	"2012"	"2012"	"35-39 years"	"35-39"	14292
	"Georgia"	"13"	"2012"	"2012"	"40-44 years"	"40-44"	3445
	"Georgia"	"13"	"2012"	"2012"	"45-49 years"	"45-49"	211
	"Georgia"	"13"	"2012"	"2012"	"50 years and over"	"50+"	15
	"Georgia"	"13"	"2013"	"2013"	"Under 15 years"	"15"	143
	"Georgia"	"13"	"2013"	"2013"	"15-19 years"	"15-19"	10322
	"Georgia"	"13"	"2013"	"2013"	"20-24 years"	"20-24"	33126
	"Georgia"	"13"	"2013"	"2013"	"25-29 years"	"25-29"	35958
	"Georgia"	"13"	"2013"	"2013"	"30-34 years"	"30-34"	31076
	"Georgia"	"13"	"2013"	"2013"	"35-39 years"	"35-39"	14488
	"Georgia"	"13"	"2013"	"2013"	"40-44 years"	"40-44"	3412
	"Georgia"	"13"	"2013"	"2013"	"45-49 years"	"45-49"	207
	"Georgia"	"13"	"2013"	"2013"	"50 years and over"	"50+"	16
	"Georgia"	"13"	"2014"	"2014"	"Under 15 years"	"15"	101
	"Georgia"	"13"	"2014"	"2014"	"15-19 years"	"15-19"	9661
	"Georgia"	"13"	"2014"	"2014"	"20-24 years"	"20-24"	32453
	"Georgia"	"13"	"2014"	"2014"	"25-29 years"	"25-29"	37212
	"Georgia"	"13"	"2014"	"2014"	"30-34 years"	"30-34"	32290
	"Georgia"	"13"	"2014"	"2014"	"35-39 years"	"35-39"	15473
	"Georgia"	"13"	"2014"	"2014"	"40-44 years"	"40-44"	3506
	"Georgia"	"13"	"2014"	"2014"	"45-49 years"	"45-49"	223
	"Georgia"	"13"	"2014"	"2014"	"50 years and over"	"50+"	27
	"Georgia"	"13"	"2015"	"2015"	"Under 15 years"	"15"	104
	"Georgia"	"13"	"2015"	"2015"	"15-19 years"	"15-19"	8829
	"Georgia"	"13"	"2015"	"2015"	"20-24 years"	"20-24"	31817
	"Georgia"	"13"	"2015"	"2015"	"25-29 years"	"25-29"	38080
	"Georgia"	"13"	"2015"	"2015"	"30-34 years"	"30-34"	32809
	"Georgia"	"13"	"2015"	"2015"	"35-39 years"	"35-39"	15976
	"Georgia"	"13"	"2015"	"2015"	"40-44 years"	"40-44"	3527
	"Georgia"	"13"	"2015"	"2015"	"45-49 years"	"45-49"	237
	"Georgia"	"13"	"2015"	"2015"	"50 years and over"	"50+"	25
	"Georgia"	"13"	"2016"	"2016"	"Under 15 years"	"15"	99
	"Georgia"	"13"	"2016"	"2016"	"15-19 years"	"15-19"	8248
	"Georgia"	"13"	"2016"	"2016"	"20-24 years"	"20-24"	30158
	"Georgia"	"13"	"2016"	"2016"	"25-29 years"	"25-29"	38163
	"Georgia"	"13"	"2016"	"2016"	"30-34 years"	"30-34"	33386
	"Georgia"	"13"	"2016"	"2016"	"35-39 years"	"35-39"	16276
	"Georgia"	"13"	"2016"	"2016"	"40-44 years"	"40-44"	3447
	"Georgia"	"13"	"2016"	"2016"	"45-49 years"	"45-49"	248
	"Georgia"	"13"	"2016"	"2016"	"50 years and over"	"50+"	17
	"Georgia"	"13"	"2017"	"2017"	"Under 15 years"	"15"	80
	"Georgia"	"13"	"2017"	"2017"	"15-19 years"	"15-19"	7778
	"Georgia"	"13"	"2017"	"2017"	"20-24 years"	"20-24"	29199
	"Georgia"	"13"	"2017"	"2017"	"25-29 years"	"25-29"	38300
	"Georgia"	"13"	"2017"	"2017"	"30-34 years"	"30-34"	33342
	"Georgia"	"13"	"2017"	"2017"	"35-39 years"	"35-39"	16730
	"Georgia"	"13"	"2017"	"2017"	"40-44 years"	"40-44"	3538
	"Georgia"	"13"	"2017"	"2017"	"45-49 years"	"45-49"	264
	"Georgia"	"13"	"2017"	"2017"	"50 years and over"	"50+"	12
	"Georgia"	"13"	"2018"	"2018"	"Under 15 years"	"15"	87
	"Georgia"	"13"	"2018"	"2018"	"15-19 years"	"15-19"	7385
	"Georgia"	"13"	"2018"	"2018"	"20-24 years"	"20-24"	27599
	"Georgia"	"13"	"2018"	"2018"	"25-29 years"	"25-29"	37288
	"Georgia"	"13"	"2018"	"2018"	"30-34 years"	"30-34"	33056
	"Georgia"	"13"	"2018"	"2018"	"35-39 years"	"35-39"	16881
	"Georgia"	"13"	"2018"	"2018"	"40-44 years"	"40-44"	3613
	"Georgia"	"13"	"2018"	"2018"	"45-49 years"	"45-49"	239
	"Georgia"	"13"	"2018"	"2018"	"50 years and over"	"50+"	24
